date,trade_date,strategy,model_name,horizon,pred_ret,pred_up_prob,pred_trade_prob,fwd_ret_1d,benchmark_return,strategy_return,final_position,turnover,turnover_cost,position_gap,position_gap_return,cumulative_position_timing_contribution,equity,drawdown,benchmark_equity,benchmark_drawdown
2025-02-28,2025-03-03,ml_selective_defensive_enhancement,GradientBoosting,10,-0.015934694426206215,0.5450060060268295,0.552862912355014,0.0067978851024126374,0.0067978851024126374,0.0067978851024126374,1.0,0.0,0.0,0.0,0.0,0.0,112684.88235848896,-0.02069862977519854,112684.88235848896,-0.02069862977519854
2025-03-03,2025-03-04,ml_selective_defensive_enhancement,GradientBoosting,10,-0.01796015291526,0.5312020377130766,0.552862912355014,0.016752476218495627,0.016752476218495627,0.016752476218495627,1.0,0.0,0.0,0.0,0.0,0.0,114572.63317038353,-0.004292906859767354,114572.63317038353,-0.004292906859767354
2025-03-04,2025-03-05,ml_selective_defensive_enhancement,GradientBoosting,10,-0.01604819648062902,0.5312020377130766,0.552862912355014,-0.004031703853026092,-0.004031703853026092,-0.004031703853026092,1.0,0.0,0.0,0.0,-0.0,0.0,114110.71024377915,-0.00830730298366622,114110.71024377915,-0.00830730298366622
2025-03-05,2025-03-06,ml_selective_defensive_enhancement,GradientBoosting,10,-0.01604819648062902,0.5312020377130766,0.5582900189716453,0.016790100740604608,0.016790100740604608,0.016790100740604608,1.0,0.0,0.0,0.0,0.0,0.0,116026.64056435414,0.0,116026.64056435414,0.0
2025-03-06,2025-03-07,ml_selective_defensive_enhancement,GradientBoosting,10,-0.01796015291526,0.5366622072090745,0.5540247142658824,-0.004631217021925038,-0.004631217021925038,-0.004631217021925038,1.0,0.0,0.0,0.0,-0.0,0.0,115489.29601157572,-0.004631217021925038,115489.29601157572,-0.004631217021925038
2025-03-07,2025-03-10,ml_selective_defensive_enhancement,GradientBoosting,10,-0.0062527417443022084,0.5940040028654053,0.5773966574321693,0.015357712705517113,0.015357712705517113,0.015357712705517113,1.0,0.0,0.0,0.0,0.0,0.0,117262.94744028393,0.0,117262.94744028393,0.0
2025-03-10,2025-03-11,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.5940040028654053,0.5705027932780541,0.006712199994816759,0.006712199994816759,0.006712199994816759,1.0,0.0,0.0,0.0,0.0,0.0,118050.0397954848,0.0,118050.0397954848,0.0
2025-03-11,2025-03-12,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.5940040028654053,0.5670141600991037,0.0049988298619236815,0.0049988298619236815,0.0049988298619236815,1.0,0.0,0.0,0.0,0.0,0.0,118640.15185961575,0.0,118640.15185961575,0.0
2025-03-12,2025-03-13,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.5940040028654053,0.5670141600991037,-0.007160554774168881,-0.007160554774168881,-0.007160554774168881,1.0,0.0,0.0,0.0,-0.0,0.0,117790.62255380925,-0.007160554774168992,117790.62255380925,-0.007160554774168992
2025-03-13,2025-03-14,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.5986341386942743,0.5849524457796841,0.01987048533988811,0.01987048533988811,0.01987048533988811,1.0,0.0,0.0,0.0,0.0,0.0,120131.17939244102,0.0,120131.17939244102,0.0
2025-03-14,2025-03-17,ml_selective_defensive_enhancement,GradientBoosting,10,-0.0062527417443022084,0.6253034964924479,0.5849524457796841,0.010316604305560917,0.010316604305560917,0.010316604305560917,1.0,0.0,0.0,0.0,0.0,0.0,121370.52523499318,0.0,121370.52523499318,0.0
2025-03-17,2025-03-18,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.6199950653224389,0.5849524457796841,0.008615607337720599,0.008615607337720599,0.008615607337720599,1.0,0.0,0.0,0.0,0.0,0.0,122416.2060227908,0.0,122416.2060227908,0.0
2025-03-18,2025-03-19,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.6227003507025947,0.586949653990961,-0.004718982451072384,-0.004718982451072384,-0.004718982451072384,1.0,0.0,0.0,0.0,-0.0,0.0,121838.52609484238,-0.004718982451072384,121838.52609484238,-0.004718982451072384
2025-03-19,2025-03-20,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.6227003507025947,0.5791209866745426,0.0038774367195524295,0.0038774367195524295,0.0038774367195524295,1.0,0.0,0.0,0.0,0.0,0.0,122310.94726977867,-0.0008598432873546669,122310.94726977867,-0.0008598432873546669
2025-03-20,2025-03-21,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.6227003507025947,0.586949653990961,-0.012780000135524938,-0.012780000135524938,-0.012780000135524938,1.0,0.0,0.0,0.0,-0.0,0.0,120747.81334709472,-0.013628854625550635,120747.81334709472,-0.013628854625550635
2025-03-21,2025-03-24,ml_selective_defensive_enhancement,GradientBoosting,10,-0.007605233168892625,0.6048298561481659,0.584881360920932,-0.0394906936039261,-0.0394906936039261,-0.0394906936039261,1.0,0.0,0.0,0.0,-0.0,0.0,115979.39844686055,-0.05258133530728659,115979.39844686055,-0.05258133530728659
2025-03-24,2025-03-25,ml_selective_defensive_enhancement,GradientBoosting,10,-0.05659436932017787,0.5706302934086434,0.5586476405451686,-0.0022772477697979854,-0.0022772477697979854,-0.0022772477697979854,1.0,0.0,0.0,0.0,-0.0,0.0,115715.28462040493,-0.05473884234852311,115715.28462040493,-0.05473884234852311
2025-03-25,2025-03-26,ml_selective_defensive_enhancement,GradientBoosting,10,-0.0683060699923049,0.5659113611508736,0.5404655975663422,0.02385346509123809,0.02385346509123809,0.02385346509123809,1.0,0.0,0.0,0.0,0.0,0.0,118475.49512262044,-0.03219108832238016,118475.49512262044,-0.03219108832238016
2025-03-26,2025-03-27,ml_selective_defensive_enhancement,GradientBoosting,10,-0.0631872293156184,0.5864582337680694,0.586210549072487,-0.007051581009234198,-0.007051581009234198,-0.007051581009234198,1.0,0.0,0.0,0.0,-0.0,0.0,117640.05557115415,-0.03901567126453376,117640.05557115415,-0.03901567126453376
2025-03-27,2025-03-28,ml_selective_defensive_enhancement,GradientBoosting,10,-0.051026051070354156,0.5580738313221378,0.5467403571033648,-0.022324196366505622,-0.022324196366505622,-0.022324196366505622,1.0,0.0,0.0,0.0,-0.0,0.0,115013.83587001708,-0.06046887412435886,115013.83587001708,-0.06046887412435886
2025-03-28,2025-03-31,ml_selective_defensive_enhancement,GradientBoosting,10,-0.049370384182778046,0.5580738313221378,0.5467403571033648,-0.012521918762460671,-0.012521918762460671,-0.012521918762460671,1.0,0.0,0.0,0.0,-0.0,0.0,113573.64196069374,-0.07223360655737676,113573.64196069374,-0.07223360655737676
2025-03-31,2025-04-01,ml_selective_defensive_enhancement,GradientBoosting,10,-0.012154863861591118,0.544146689896383,0.5277938596646591,0.020953692194299434,0.020953692194299434,0.020953692194299434,1.0,0.0,0.0,0.0,0.0,0.0,115953.4290957237,-0.05279347512096477,115953.4290957237,-0.05279347512096477
2025-04-01,2025-04-02,ml_selective_defensive_enhancement,GradientBoosting,10,-0.013536513765789748,0.5688647629698819,0.5535256234004651,0.004167153112498934,0.004167153112498934,0.004167153112498934,1.0,0.0,0.0,0.0,0.0,0.0,116436.62478868486,-0.04884632050263582,116436.62478868486,-0.04884632050263582
2025-04-02,2025-04-03,ml_selective_defensive_enhancement,GradientBoosting,10,-0.008397152248732217,0.5688647629698819,0.5412434883190788,0.0008826460399562475,0.0008826460399562475,0.0008826460399562475,1.0,0.0,0.0,0.0,0.0,0.0,116539.39711446046,-0.04800678847403772,116539.39711446046,-0.04800678847403772
2025-04-03,2025-04-07,ml_selective_defensive_enhancement,GradientBoosting,10,-0.008397152248732217,0.542473411635652,0.5287412353849262,-0.13087911775303906,-0.13087911775303906,-0.13087911775303906,1.0,0.0,0.0,0.0,-0.0,0.0,101286.82363664881,-0.17260282010543793,101286.82363664881,-0.17260282010543793
2025-04-07,2025-04-08,ml_selective_defensive_enhancement,GradientBoosting,10,-0.01616657795099336,0.684641204397981,0.6685708585699732,0.009650240164965185,0.009650240164965185,0.009650240164965185,1.0,0.0,0.0,0.0,0.0,0.0,102264.26581028894,-0.16461823860764047,102264.26581028894,-0.16461823860764047
2025-04-08,2025-04-09,ml_selective_defensive_enhancement,GradientBoosting,10,-0.02038900506897172,0.7154294182676564,0.6755710900029824,0.034474188258622585,0.034474188258622585,0.034474188258622585,1.0,0.0,0.0,0.0,0.0,0.0,105789.74336196267,-0.13581913049758054,105789.74336196267,-0.13581913049758054
2025-04-09,2025-04-10,ml_selective_defensive_enhancement,GradientBoosting,10,-0.015867992266491538,0.7167496156264007,0.6883840783949422,0.03594204563853731,0.03594204563853731,0.03594204563853731,1.0,0.0,0.0,0.0,0.0,0.0,109592.04314596747,-0.10475870224597372,109592.04314596747,-0.10475870224597372
2025-04-10,2025-04-11,ml_selective_defensive_enhancement,GradientBoosting,10,-0.014601142318303843,0.7333877883501922,0.6866178109223859,0.007469402674666226,0.007469402674666226,0.007469402674666226,1.0,0.0,0.0,0.0,0.0,0.0,110410.6302461641,-0.09807178450205811,110410.6302461641,-0.09807178450205811
2025-04-11,2025-04-14,ml_selective_defensive_enhancement,GradientBoosting,10,-0.010378715200325479,0.7318341254277311,0.6876823906802657,0.02688365761870437,0.02688365761870437,0.02688365761870437,1.0,0.0,0.0,0.0,0.0,0.0,113378.87182716734,-0.0738246551599625,113378.87182716734,-0.0738246551599625
2025-04-14,2025-04-15,ml_selective_defensive_enhancement,GradientBoosting,10,-0.01168300153442374,0.7390244917668657,0.7218834107371785,0.007207742840991127,0.007207742840991127,0.007207742840991127,1.0,0.0,0.0,0.0,0.0,0.0,114196.07757889926,-0.06714902144868917,114196.07757889926,-0.06714902144868917
2025-04-15,2025-04-16,ml_selective_defensive_enhancement,GradientBoosting,10,-0.010293623394890627,0.7390244917668657,0.702115039218769,-0.01993468005322363,-0.01993468005322363,-0.01993468005322363,1.0,0.0,0.0,0.0,-0.0,0.0,111919.6153090308,-0.08574510724344608,111919.6153090308,-0.08574510724344608
2025-04-16,2025-04-17,ml_selective_defensive_enhancement,GradientBoosting,10,0.03432455675719055,0.7671670423938676,0.7484826806407261,0.012542272469205917,0.012542272469205917,0.012542272469205917,1.0,0.0,0.0,0.0,0.0,0.0,113323.34161888539,-0.07427827327218872,113323.34161888539,-0.07427827327218872
2025-04-17,2025-04-18,ml_selective_defensive_enhancement,GradientBoosting,10,0.028596464503731905,0.781723155470239,0.7545695545288923,-0.0010824225787497976,-0.0010824225787497976,-0.0010824225787497976,1.0,0.0,0.0,0.0,-0.0,0.0,113200.67787521773,-0.07528029537083814,113200.67787521773,-0.07528029537083814
2025-04-18,2025-04-21,ml_selective_defensive_enhancement,GradientBoosting,10,0.029553419204200997,0.781723155470239,0.7493501773246333,0.013156899257346533,0.013156899257346533,0.013156899257346533,1.0,0.0,0.0,0.0,0.0,0.0,114690.04778988531,-0.06311385137574899,114690.04778988531,-0.06311385137574899
2025-04-21,2025-04-22,ml_selective_defensive_enhancement,GradientBoosting,10,0.029553419204200997,0.781723155470239,0.7545695545288923,0.0054391551724968235,0.0054391551724968235,0.0054391551724968235,1.0,0.0,0.0,0.0,0.0,0.0,115313.86475655557,-0.058017982234418786,115313.86475655557,-0.058017982234418786
2025-04-22,2025-04-23,ml_selective_defensive_enhancement,GradientBoosting,10,0.031159824794429008,0.781723155470239,0.7482925982277994,0.007194606560676053,0.007194606560676053,0.007194606560676053,1.0,0.0,0.0,0.0,0.0,0.0,116143.50264447,-0.05124079222936362,116143.50264447,-0.05124079222936362
2025-04-23,2025-04-24,ml_selective_defensive_enhancement,GradientBoosting,10,0.034271895520137305,0.7925485048111954,0.7186852322817298,-0.0078116265738025215,-0.0078116265738025215,-0.0078116265738025215,1.0,0.0,0.0,0.0,-0.0,0.0,115236.23297283796,-0.05865214486892456,115236.23297283796,-0.05865214486892456
2025-04-24,2025-04-25,ml_selective_defensive_enhancement,GradientBoosting,10,0.03593096234741856,0.7872154765707216,0.7454484599664153,-0.0007767642017189047,-0.0007767642017189047,-0.0007767642017189047,1.0,0.0,0.0,0.0,-0.0,0.0,115146.72159232371,-0.059383350184155304,115146.72159232371,-0.059383350184155304
2025-04-25,2025-04-28,ml_selective_defensive_enhancement,GradientBoosting,10,0.03593096234741856,0.7540584437585633,0.7188623163101998,-0.012555453452689713,-0.012555453452689713,-0.012555453452689713,1.0,0.0,0.0,0.0,-0.0,0.0,113701.00228914147,-0.07119321874774298,113701.00228914147,-0.07119321874774298
2025-04-28,2025-04-29,ml_selective_defensive_enhancement,GradientBoosting,10,0.03593096234741856,0.7590624540418301,0.7409363301269698,0.021304409099082156,0.021304409099082156,0.021304409099082156,1.0,0.0,0.0,0.0,0.0,0.0,116123.33495688501,-0.051405539105943254,116123.33495688501,-0.051405539105943254
2025-04-29,2025-04-30,ml_selective_defensive_enhancement,GradientBoosting,10,0.030049468402158944,0.7479842689366691,0.7371659400920446,0.013534732564723484,0.013534732564723484,0.013534732564723484,1.0,0.0,0.0,0.0,0.0,0.0,117695.03324005025,-0.038566566765364185,117695.03324005025,-0.038566566765364185
2025-04-30,2025-05-06,ml_selective_defensive_enhancement,GradientBoosting,10,0.034271895520137305,0.7496561226892515,0.7367660311477773,0.031113927913336337,0.031113927913336337,0.031113927913336337,1.0,0.0,0.0,0.0,0.0,0.0,121356.9880200389,-0.008652596230230292,121356.9880200389,-0.008652596230230292
2025-05-06,2025-05-07,ml_selective_defensive_enhancement,GradientBoosting,10,0.02379395975659687,0.7297964038086443,0.6753309882669878,0.012083684294397434,0.012083684294397434,0.012083684294397434,1.0,0.0,0.0,0.0,0.0,0.0,122823.42755019202,0.0,122823.42755019202,0.0
2025-05-07,2025-05-08,ml_selective_defensive_enhancement,GradientBoosting,10,0.02801638687457523,0.7297964038086443,0.701715935884603,0.017344537966341278,0.017344537966341278,0.017344537966341278,1.0,0.0,0.0,0.0,0.0,0.0,124953.74315249249,0.0,124953.74315249249,0.0
2025-05-08,2025-05-09,ml_selective_defensive_enhancement,GradientBoosting,10,0.026453408026751515,0.4860694979769334,0.5509324594153381,-0.006438361313231167,-0.006438361313231167,-0.006438361313231167,1.0,0.0,0.0,0.0,-0.0,0.0,124149.24580663606,-0.006438361313231167,124149.24580663606,-0.006438361313231167
2025-05-09,2025-05-12,ml_selective_defensive_enhancement,GradientBoosting,10,0.014424082154304784,0.48740478361083583,0.5618813432462707,0.00986031772876661,0.00986031772876661,0.00986031772876661,1.0,0.0,0.0,0.0,0.0,0.0,125373.39681607623,0.0,125373.39681607623,0.0
2025-05-12,2025-05-13,ml_selective_defensive_enhancement,GradientBoosting,10,0.00129549070865067,0.466046155172348,0.5346289456685338,-0.0016504777350773159,-0.0016504777350773159,-0.0016504777350773159,1.0,0.0,0.0,0.0,-0.0,0.0,125166.47081606029,-0.0016504777350773159,125166.47081606029,-0.0016504777350773159
2025-05-13,2025-05-14,ml_selective_defensive_enhancement,GradientBoosting,10,0.00129549070865067,0.44773217892108036,0.518823400268409,-0.002039469473070765,-0.002039469473070765,-0.002039469473070765,1.0,0.0,0.0,0.0,-0.0,0.0,124911.19761977893,-0.0036865811091914003,124911.19761977893,-0.0036865811091914003
2025-05-14,2025-05-15,ml_selective_defensive_enhancement,GradientBoosting,10,-0.00011709261353350183,0.44773217892108036,0.4799887028405876,0.0035498247204925892,0.0035498247204925892,0.0035498247204925892,1.0,0.0,0.0,0.0,0.0,0.0,125354.61047695596,-0.0001498431054542948,125354.61047695596,-0.0001498431054542948
2025-05-15,2025-05-16,ml_selective_defensive_enhancement,GradientBoosting,10,-0.00011709261353350183,0.46762108354666043,0.5080320623934904,0.006153303654075071,0.006153303654075071,0.005938704544452819,0.97,0.030000000000000027,3.0000000000000028e-05,-0.030000000000000027,-0.00018459910962225227,-0.00018459910962225227,126099.05447186356,0.0,126125.95545965897,0.0
