strategy,model_name,horizon,total_return,annual_return,annual_volatility,sharpe,max_drawdown,calmar,win_rate,avg_turnover,total_days,avg_position,min_position,max_position,days_below_full_exposure,pct_days_below_full_exposure,total_turnover,active_return_sum,avg_abs_position_gap,benchmark_total_return,excess_return_vs_buy_hold,annualized_excess_return,tracking_error,information_ratio,is_benchmark_clone,is_real_ml_timing_strategy,strategy_role,strategy_score
ml_index_enhanced_plus_115,GradientBoosting,1,1.1289708984287237,0.8131496831462994,0.2696268724828886,2.346694103394592,-0.17260282010543793,4.71110311320273,0.59375,0.009843749999999998,320,1.01015625,0.95,1.15,25,0.078125,3.1499999999999995,0.01087783745610604,0.01796875,1.1065260190409427,0.022444879387780947,0.015070236145381166,0.007364928690705207,1.1631201545093663,False,False,enhanced-exposure strategy,1.6686737330467045
ml_index_enhanced_plus_120,GradientBoosting,10,1.137023447559753,0.8185481890134656,0.2808450447703279,2.274666791389767,-0.17260282010543793,4.742380156439152,0.59375,0.01171875,320,1.06171875,0.95,1.2,25,0.078125,3.75,0.01862019312990557,0.06953125,1.1065260190409427,0.03049742851881021,0.020468742012547336,0.025138319679569775,0.583308760359101,False,False,enhanced-exposure strategy,1.6613734972235705
ml_index_enhanced_plus_120,HistGradientBoosting,5,1.1368350536694418,0.8184219373900354,0.28142550904013874,2.2703123336732913,-0.17260282010543793,4.741648698961499,0.59375,0.014218749999999999,320,1.06484375,0.95,1.2,25,0.078125,4.55,0.01874071035996781,0.07265625,1.1065260190409427,0.0303090346284991,0.020342490389117174,0.025702686871655094,0.574193253887013,False,False,enhanced-exposure strategy,1.6597324745227864
ml_index_enhanced_plus_115,ExtraTrees,3,1.1250997610540914,0.8105528919103633,0.2700993100955249,2.3377462493661665,-0.17260282010543793,4.696058218603964,0.59375,0.00796875,320,1.01015625,0.95,1.15,25,0.078125,2.55,0.009216703944845625,0.017968749999999995,1.1065260190409427,0.018573742013148653,0.01247344490944502,0.008445612782848616,0.8593993761241124,False,False,enhanced-exposure strategy,1.6591092605437914
ml_index_enhanced_plus_115,RandomForest,3,1.1295029682560944,0.8135065215569441,0.2753960444373361,2.3040281400906766,-0.17260282010543793,4.713170509381001,0.59375,0.00890625,320,1.03125,0.95,1.15,25,0.078125,2.8499999999999996,0.013148877812886536,0.039062499999999986,1.1065260190409427,0.0229769492151517,0.015427074556025877,0.016565652662862248,0.6250729439028956,False,False,enhanced-exposure strategy,1.656819493118555
ml_index_enhanced_plus_115,LightGBM,5,1.132167836006078,0.8152934591121888,0.2783468521786169,2.286096633761174,-0.17260282010543815,4.723523396744904,0.59375,0.010781249999999997,320,1.05234375,0.85,1.15,30,0.09375,3.4499999999999993,0.015444199375134431,0.06484374999999996,1.1065260190409427,0.025641816965135344,0.017214012111270494,0.020471456144661497,0.5941104981479309,False,False,enhanced-exposure strategy,1.6561754864424683
ml_index_enhanced_plus_115,HistGradientBoosting,10,1.1308945521705667,0.8144397128700276,0.27778386453856296,2.2884652263904437,-0.17260282010543793,4.718577091454883,0.59375,0.009843749999999998,320,1.04765625,0.95,1.15,25,0.078125,3.1499999999999995,0.014645358315197718,0.055468749999999976,1.1065260190409427,0.024368533129623948,0.016360265869109325,0.01912695906766611,0.6029823994716949,False,False,enhanced-exposure strategy,1.6546235193377337
ml_index_enhanced_plus_115,LightGBM,10,1.1308945521705667,0.8144397128700276,0.27778386453856296,2.2884652263904437,-0.17260282010543793,4.718577091454883,0.59375,0.009843749999999998,320,1.04765625,0.95,1.15,25,0.078125,3.1499999999999995,0.014645358315197718,0.055468749999999976,1.1065260190409427,0.024368533129623948,0.016360265869109325,0.01912695906766611,0.6029823994716949,False,False,enhanced-exposure strategy,1.6546235193377337
ml_index_enhanced_plus_120,GradientBoosting,20,1.130731813099258,0.8143305873054469,0.27899145883260434,2.2795407418076787,-0.17260282010543793,4.717944856335468,0.59375,0.010468749999999999,320,1.05234375,0.95,1.2,25,0.078125,3.3499999999999996,0.014992891745580644,0.06015624999999999,1.1065260190409427,0.024205794058315355,0.016251140304528677,0.023148537162149232,0.5100496055945395,False,False,enhanced-exposure strategy,1.6516569878677125
ml_index_enhanced_plus_120,HistGradientBoosting,20,1.127034257968612,0.8118506941106634,0.27542298648738983,2.3005245813414037,-0.17260282010543804,4.703577227850202,0.59375,0.010468749999999999,320,1.04296875,0.85,1.2,45,0.140625,3.3499999999999996,0.012002356704844393,0.06953124999999999,1.1065260190409427,0.020508238927669176,0.013771247109745088,0.02669652384316164,0.3540481884680304,False,False,enhanced-exposure strategy,1.6513810589001308
ml_index_enhanced_plus_115,GradientBoosting,10,1.1259564978054843,0.8111276846229285,0.2775917700082008,2.2832593880277594,-0.17260282010543793,4.699388365308486,0.59375,0.009843749999999998,320,1.0453125,0.95,1.15,25,0.078125,3.1499999999999995,0.01225208906010221,0.05312499999999998,1.1065260190409427,0.019430478764541625,0.01304823762201024,0.018929838996340348,0.5096990067742156,False,False,enhanced-exposure strategy,1.6442859682345665
ml_index_enhanced_plus_115,HistGradientBoosting,5,1.1258233144129677,0.8110383338688387,0.27802265209663307,2.279976795484821,-0.17260282010543793,4.698870698482212,0.59375,0.011718749999999997,320,1.04765625,0.95,1.15,25,0.078125,3.749999999999999,0.01234247698264889,0.05546874999999997,1.1065260190409427,0.01929729537202496,0.01295888686792046,0.01935146969171237,0.5022719606665661,False,False,enhanced-exposure strategy,1.6430644737139137
ml_index_enhanced_plus_115,GradientBoosting,20,1.1212352944983177,0.8079595727123581,0.2762188759911476,2.2868518227211756,-0.17260282010543793,4.681033439771144,0.59375,0.00890625,320,1.03828125,0.95,1.15,25,0.078125,2.8499999999999996,0.009531613021858518,0.046093749999999975,1.1065260190409427,0.014709275457374993,0.009880125711439813,0.017442305672069152,0.43034134338864277,False,False,enhanced-exposure strategy,1.6369715102279565
ml_directional_alpha_extratrees_10d,ExtraTrees,10,1.0937491359194031,0.7894853943290194,0.2649076809092332,2.3336795366164833,-0.16695226041972322,4.728809255677212,0.59375,0.0046875000000000016,320,0.99140625,0.95,1.0,55,0.171875,1.5000000000000004,-0.007562997771720601,0.008593750000000008,1.1065260190409427,-0.012776883121539573,-0.008594052671898833,0.007415993374747772,-0.8031103109544702,False,True,real ML timing strategy,1.635914108841705
ml_index_enhanced_plus_120,LightGBM,1,1.11324687526771,0.8025956157351775,0.27112165420580764,2.313668035171457,-0.17260282010543793,4.649956560645392,0.59375,0.01515625,320,1.01875,0.85,1.2,30,0.09375,4.85,0.003961917718284854,0.03125,1.1065260190409427,0.006720856226767324,0.004516168734259196,0.016341588948206375,0.19092453084201272,False,False,enhanced-exposure strategy,1.6308125789072827
ml_index_enhanced_plus_120,XGBoost,20,1.118253181723912,0.8059576864521767,0.2771708956306161,2.2759370879371925,-0.17260282010543793,4.669435215252226,0.59375,0.011406249999999998,320,1.04765625,0.85,1.2,35,0.109375,3.6499999999999995,0.008454636554731717,0.06484374999999999,1.1065260190409427,0.011727162682969361,0.007878239451258429,0.024915418724690188,0.2672251412035628,False,False,enhanced-exposure strategy,1.6283953321145723
ml_index_enhanced_plus_115,HistGradientBoosting,20,1.113118851161659,0.8025096167780175,0.2725842337453294,2.3026049598340883,-0.17260282010543804,4.6494583129510145,0.59375,0.00890625,320,1.02890625,0.85,1.15,45,0.140625,2.8499999999999996,0.004429604849439238,0.055468749999999976,1.1065260190409427,0.006592832120716263,0.004430169777099202,0.02185014839456829,0.15964714545373782,False,False,enhanced-exposure strategy,1.6272659826611457
buy_hold,benchmark,0,1.1065260190409427,0.7980794470009183,0.2688812671797821,2.3213424323766696,-0.17260282010543793,4.623791468258719,0.59375,0.003125,320,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.1065260190409427,0.0,0.0,0.0,,False,False,buy-and-hold benchmark,1.6211610233647447
ml_cost_aware_overlay_conservative,ExtraTrees,10,1.1065260190409427,0.7980794470009183,0.2688812671797821,2.3213424323766696,-0.17260282010543793,4.623791468258719,0.59375,0.003125,320,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.1065260190409427,0.0,0.0,0.0,,True,False,benchmark-clone strategy,1.6211610233647447
ml_directional_long_cash,ExtraTrees,3,1.1065260190409427,0.7980794470009183,0.2688812671797821,2.3213424323766696,-0.17260282010543793,4.623791468258719,0.59375,0.003125,320,1.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.1065260190409427,0.0,0.0,0.0,,True,False,benchmark-clone strategy,1.6211610233647447
ml_index_enhanced_plus_120,XGBoost,1,1.1081499791193914,0.7991709687582358,0.27181267920894986,2.3014689562576685,-0.17260282010543793,4.630115361209313,0.59375,0.01515625,320,1.021875,0.85,1.2,30,0.09375,4.85,0.0017815217028385698,0.034375,1.1065260190409427,0.0016239600784486719,0.0010915217573175262,0.01732887138176533,0.08096016815392003,False,False,enhanced-exposure strategy,1.6180877191976117
ml_index_enhanced_plus_115,XGBoost,20,1.108812279486438,0.7996160732669091,0.2743795955231991,2.2834160203235063,-0.17260282010543793,4.632694140098334,0.59375,0.009843749999999998,320,1.03359375,0.85,1.15,35,0.109375,3.1499999999999995,0.0029933578310095913,0.05078124999999998,1.1065260190409427,0.0022862604454951807,0.0015366262659908259,0.019722602444032785,0.11952120916138335,False,False,enhanced-exposure strategy,1.6138498945622137
ml_selective_defensive_enhancement,GradientBoosting,10,1.1020072313196314,0.7950412662282154,0.26870490657862317,2.316382239560594,-0.17260282010543793,4.606189318010843,0.59375,0.0033125000000000003,320,0.9985937499999998,0.97,1.0,15,0.046875,1.06,-0.0022123447544447174,0.0014062500000000012,1.1065260190409427,-0.0045187877213113126,-0.003038180772702903,0.001248673045448327,-1.395258350835693,False,True,real ML timing strategy,1.6116337477490355
ml_index_enhanced_plus_115,LightGBM,1,1.0991362425508697,0.793110252585105,0.27008156569905584,2.3019655377527912,-0.17260282010543793,4.595001704494849,0.59375,0.012656249999999997,320,1.0125,0.85,1.15,30,0.09375,4.049999999999999,-0.003107350036944413,0.024999999999999994,1.1065260190409427,-0.007389776490072997,-0.004969194415813227,0.013389736064374543,-0.18275477144052504,False,False,enhanced-exposure strategy,1.6022002257347343
ml_index_enhanced_plus_120,RandomForest,1,1.096500490139178,0.7913369636377658,0.26866905013520154,2.3089508324430548,-0.17260282010543793,4.584727892362139,0.59375,0.0054687500000000005,320,0.99921875,0.95,1.2,25,0.078125,1.7500000000000002,-0.0048531654784485165,0.007031250000000003,1.1065260190409427,-0.01002552890176478,-0.006742483363152418,0.004084190375827548,-0.9357712208760129,False,False,enhanced-exposure strategy,1.5996052993035796
ml_index_enhanced_plus_115,RandomForest,1,1.095493520251329,0.7906593665473405,0.26861543825073,2.3079465071688716,-0.17260282010543793,4.580802133269608,0.59375,0.00515625,320,0.9984375,0.95,1.15,25,0.078125,1.6500000000000001,-0.005352929896163356,0.006250000000000003,1.1065260190409427,-0.011032498789613765,-0.007420080453577782,0.0034815685302187517,-1.2107853849896162,False,False,enhanced-exposure strategy,1.5975118800149692
ml_index_enhanced_plus_115,XGBoost,1,1.0953463846087454,0.7905603521497941,0.2705903842111375,2.2928777089906025,-0.17260282010543793,4.580228478693827,0.59375,0.012656249999999997,320,1.01484375,0.85,1.15,30,0.09375,4.049999999999999,-0.004742647048529124,0.02734374999999999,1.1065260190409427,-0.011179634432197272,-0.00751909485112412,0.014068927459866995,-0.26546689940442647,False,False,enhanced-exposure strategy,1.5927293740037487
ml_index_enhanced_plus_115,ExtraTrees,1,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,False,enhanced-exposure strategy,1.5911798626570977
ml_index_enhanced_plus_115,ExtraTrees,5,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,False,enhanced-exposure strategy,1.5911798626570977
ml_index_enhanced_plus_120,ExtraTrees,1,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,False,enhanced-exposure strategy,1.5911798626570977
ml_index_enhanced_plus_120,ExtraTrees,5,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,False,enhanced-exposure strategy,1.5911798626570977
ml_index_full_participation,ExtraTrees,1,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,ExtraTrees,3,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,ExtraTrees,5,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,ExtraTrees,10,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,GradientBoosting,1,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,GradientBoosting,3,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,GradientBoosting,5,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,GradientBoosting,10,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,GradientBoosting,20,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,HistGradientBoosting,3,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,HistGradientBoosting,5,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,HistGradientBoosting,10,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,LightGBM,3,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,LightGBM,10,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,RandomForest,1,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,RandomForest,3,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,RandomForest,5,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,RandomForest,10,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,XGBoost,3,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,XGBoost,5,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_full_participation,XGBoost,10,1.092465242796215,0.7886212003231965,0.2684691393965721,2.3048063194017057,-0.17260282010543793,4.568993715406569,0.59375,0.004218750000000001,320,0.99609375,0.95,1.0,25,0.078125,1.3500000000000003,-0.0068522231493078675,0.0039062500000000035,1.1065260190409427,-0.01406077624472779,-0.009458246677721771,0.0025066088860903053,-2.152759355487875,False,True,real ML timing strategy,1.5911798626570977
ml_index_enhanced_plus_120,LightGBM,20,1.0977148352135728,0.7921540129619169,0.2754381273885716,2.2606392943341054,-0.17260282010543815,4.589461588623016,0.59375,0.011406249999999998,320,1.0421875,0.85,1.2,40,0.125,3.6499999999999995,-0.0019037978961635171,0.0640625,1.1065260190409427,-0.008811183827369895,-0.005925434039001365,0.026237189862638104,-0.05714182239324709,False,False,enhanced-exposure strategy,1.587272922197465
ml_index_full_participation,HistGradientBoosting,1,1.0902476867549429,0.7871282883254327,0.26804167267336626,2.3049318503502283,-0.17260282010543793,4.560344308653819,0.59375,0.004968750000000001,320,0.9942187499999999,0.88,1.0,30,0.09375,1.5900000000000003,-0.008060579313834084,0.005781250000000003,1.1065260190409427,-0.01627833228599984,-0.010951158675485573,0.004679158777206534,-1.3565913258951074,False,True,real ML timing strategy,1.5872700845498322
ml_cost_aware_index_enhancement,ExtraTrees,10,1.084386673774723,0.783180891956528,0.2633354317007944,2.3329650855485626,-0.17260282010543815,4.537474483198507,0.59375,0.004375000000000001,320,0.984375,0.95,1.0,100,0.3125,1.4000000000000004,-0.0124611134346986,0.015625000000000014,1.1065260190409427,-0.022139345266219745,-0.014898555044390305,0.008747399599785453,-1.1218336052769138,False,True,real ML timing strategy,1.5852450770380506
ml_index_enhanced_plus_115,LightGBM,20,1.0904478494387937,0.7872630564662821,0.2726600419125192,2.270815718626243,-0.17260282010543815,4.561125107836393,0.59375,0.009843749999999998,320,1.02890625,0.85,1.15,40,0.125,3.1499999999999995,-0.006355283503997113,0.05078124999999998,1.1065260190409427,-0.01607816960214903,-0.010816390534636122,0.021430256422739977,-0.23353830494006925,False,False,enhanced-exposure strategy,1.5773915675530024
ml_tail_score_index_enhancement,RandomForest,1,1.0469368499593998,0.7579023633250208,0.2548354178628974,2.345385957459157,-0.16356646425506371,4.633604857675204,0.59375,0.009281249999999996,320,0.9629687499999999,0.9,1.0,150,0.46875,2.969999999999999,-0.033622964135569255,0.03703124999999998,1.1065260190409427,-0.05958916908154288,-0.04017708367589745,0.01819791578668197,-1.4550064176106698,False,True,real ML timing strategy,1.575265767616432
ml_index_full_participation,XGBoost,20,1.082674122003307,0.7820270420778614,0.2669299185004775,2.3026653277692524,-0.17260282010543815,4.530789483046357,0.59375,0.004968750000000001,320,0.9923437500000001,0.88,1.0,35,0.109375,1.5900000000000003,-0.012082827301987014,0.007656250000000003,1.1065260190409427,-0.023851897037635794,-0.016052404923056818,0.007755468903956258,-1.2269053771153438,False,True,real ML timing strategy,1.5731055979024111
ml_index_enhanced_plus_115,RandomForest,10,1.108033764990307,0.7990928630151657,0.2774553648949858,2.2601768577598307,-0.17906913810637792,4.462482320881313,0.59375,0.010781249999999997,320,1.040625,0.95,1.15,25,0.078125,3.4499999999999993,0.0037240635191360533,0.04843749999999998,1.1065260190409427,0.0015077459493642031,0.0010134160142474258,0.018775669016550874,0.15619683212004046,False,False,enhanced-exposure strategy,1.5688241084531063
ml_index_enhanced_plus_115,ExtraTrees,10,1.0852994988788045,0.7837958352178191,0.27224621737271554,2.26671218836303,-0.17260282010543793,4.541037248053199,0.59375,0.00890625,320,1.0125,0.95,1.15,25,0.078125,2.8499999999999996,-0.008967207137995635,0.020312499999999994,1.1065260190409427,-0.021226520162138218,-0.014283611783099115,0.012180134949728496,-0.5797698999491769,False,False,enhanced-exposure strategy,1.5669945859574106
ml_index_full_participation,HistGradientBoosting,20,1.075615587108516,0.7772691490520824,0.2653643964381609,2.304621222314453,-0.17260282010543815,4.503223925178458,0.59375,0.004218750000000001,320,0.98859375,0.88,1.0,45,0.140625,1.3500000000000003,-0.016001365203282582,0.011406250000000003,1.1065260190409427,-0.030910431932426707,-0.02081029794883582,0.010654162960946748,-1.182737221476222,False,True,real ML timing strategy,1.561120719797601
ml_index_enhanced_plus_120,RandomForest,10,1.1130384579436132,0.8024556128440716,0.28066089051367893,2.244254512606287,-0.1812252634076864,4.427945628302707,0.59375,0.012968749999999998,320,1.05546875,0.95,1.2,25,0.078125,4.1499999999999995,0.007249492408617365,0.06328124999999998,1.1065260190409427,0.006512438902670503,0.004376165843153368,0.02493449460793513,0.22895893265746625,False,False,enhanced-exposure strategy,1.5610666966939737
ml_index_full_participation,ExtraTrees,20,1.0780874280508912,0.7789357147287257,0.26820201606184696,2.2865453926461665,-0.17260282010543793,4.512879420237149,0.59375,0.004968750000000001,320,0.9942187499999999,0.88,1.0,30,0.09375,1.5900000000000003,-0.013853219874295055,0.005781250000000003,1.1065260190409427,-0.028438590990051527,-0.01914373227219257,0.004077198900145559,-2.675712153904947,False,True,real ML timing strategy,1.5601009108512283
ml_index_full_participation,LightGBM,5,1.0780874280508912,0.7789357147287257,0.26820201606184696,2.2865453926461665,-0.17260282010543793,4.512879420237149,0.59375,0.004968750000000001,320,0.9942187499999999,0.88,1.0,30,0.09375,1.5900000000000003,-0.013853219874295055,0.005781250000000003,1.1065260190409427,-0.028438590990051527,-0.01914373227219257,0.004077198900145559,-2.675712153904947,False,True,real ML timing strategy,1.5601009108512283
ml_index_full_participation,RandomForest,20,1.0780874280508912,0.7789357147287257,0.26820201606184696,2.2865453926461665,-0.17260282010543793,4.512879420237149,0.59375,0.004968750000000001,320,0.9942187499999999,0.88,1.0,30,0.09375,1.5900000000000003,-0.013853219874295055,0.005781250000000003,1.1065260190409427,-0.028438590990051527,-0.01914373227219257,0.004077198900145559,-2.675712153904947,False,True,real ML timing strategy,1.5601009108512283
ml_index_enhanced_plus_120,ExtraTrees,10,1.0828292132640502,0.7821315447563875,0.2736091240091641,2.2533920902315527,-0.17260282010543793,4.53139493479079,0.59375,0.010468749999999999,320,1.01796875,0.95,1.2,25,0.078125,3.3499999999999996,-0.00967220180089156,0.02578125,1.1065260190409427,-0.023696805776892482,-0.0159479022445308,0.01609000930164959,-0.47339058513913995,False,False,enhanced-exposure strategy,1.5585998082507313
