total_return,annual_return,annual_volatility,sharpe,max_drawdown,calmar,win_rate,avg_turnover,benchmark_total_return,excess_return_vs_buy_hold,annualized_excess_return,tracking_error,information_ratio,strategy,sharpe_rank
1.1065260190409414,0.8703805653807402,0.2688812671797821,2.3213424323766696,-0.17260282010543804,5.042678705070114,0.59375,0.003125,1.1065260190409414,0.0,0.0,0.0,,buy_hold,1.0
0.6926604646086267,0.5387512036725159,0.20318975942387796,2.145709595452798,-0.15451671374182807,3.4866856188300788,0.5875,0.03209518112731685,1.1065260190409414,-0.41386555443231465,-0.18817927828207617,0.09664280799942113,-1.947162775767063,ml_enhanced,2.0
0.4391290410130182,0.3319979088090004,0.16414093660993356,1.8297404235439445,-0.11635270461154434,2.8533750884211075,0.365625,0.053125,1.1065260190409414,-0.6673969780279232,-0.32383018790207707,0.2147781033276072,-1.5077430281993394,momentum,3.0
0.5534599934307309,0.4146493608559034,0.21981101427889732,1.6920797071071432,-0.1734302172853326,2.3908714833338984,0.396875,0.0375,1.1065260190409414,-0.5530660256102105,-0.25222773811567595,0.15736984183197095,-1.602770487530819,ma,4.0
0.08539296891770953,0.06665694549105461,0.08550908978839021,0.7976709540538688,-0.08075734157650694,0.8253979661763128,0.121875,0.05625,1.1065260190409414,-1.0211330501232319,-0.5559573775438534,0.2554955790541329,-2.1759960763393895,breakout,5.0
0.02471042717736527,0.01940887430140581,0.07367227985345905,0.2979030818391368,-0.04943041167588802,0.3926504684741153,0.0375,0.025,1.1065260190409414,-1.0818155918635761,-0.6022182955611758,0.2588643199274019,-2.3263858678170366,intraday_reversal,6.0
