model_name,horizon,target_name,validation_auc,test_auc,validation_logloss,test_logloss,logloss_gap,validation_return_corr,test_return_corr,validation_score,test_score,score_gap,auc_gap,validation_selection_score,test_selection_score,is_validation_prediction_best,is_final_strategy_used,final_strategy_name,stability_comment
RidgeClassifier,5,target_ret,,,,,,0.2247260763262234,-0.0842758808876143,0.2247260763262234,-0.0842758808876143,0.3090019572138377,,0.5996846229341923,0.4752406026166163,False,False,,validation overfit / weak test generalization
LogisticRegressionStrongL2,5,target_ret,,,,,,0.2247260763262234,-0.0842758808876143,0.2247260763262234,-0.0842758808876143,0.3090019572138377,,0.5845909887088439,0.4732898777691721,False,False,,validation overfit / weak test generalization
mlp_small_fs30,5,target_big_down,0.681023720349563,0.3735119047619047,0.7154031889946113,0.897137851801041,-0.1817346628064297,,,0.681023720349563,0.3735119047619047,0.30751181558765833,0.30751181558765833,0.5912217297255472,0.4958942882499487,False,False,,validation overfit / weak test generalization
LightGBM,5,target_big_down,0.6360799001248439,0.330109126984127,0.6166109197706475,0.6949283035874768,-0.07831738381682929,,,0.6360799001248439,0.330109126984127,0.30597077314071697,0.30597077314071697,0.5204398138141483,0.4281384859848807,False,True,ml_risk_budget_enhancement,"selected by strategy-layer utility, not pure prediction score"
ExtraTreesDeep,10,target_clean_direction,0.6948590381426202,0.3889112903225807,0.6881949621004507,0.8364920107663761,-0.1482970486659254,,,0.6948590381426202,0.3889112903225807,0.3059477478200395,0.3059477478200395,0.6241029136265633,0.4118509175195295,False,False,,validation overfit / weak test generalization
mlp_tiny,20,target_trade,0.7479365079365079,0.443968156766687,2.2112488588419814,1.6609123510156485,0.5503365078263329,,,0.7479365079365079,0.443968156766687,0.3039683511698209,0.3039683511698209,0.6941003629941498,0.4066841650850878,False,False,,validation overfit / weak test generalization
HistGradientBoosting,20,target_trade,0.7552380952380953,0.4536436007348438,0.7896316286197682,0.8630553556859775,-0.07342372706620925,,,0.7552380952380953,0.4536436007348438,0.3015944945032515,0.3015944945032515,0.6630351625712,0.4223656753515874,False,False,,validation overfit / weak test generalization
LightGBMRegularized,20,target_ret,,,,,,0.3252158566340311,0.0254703554638834,0.3252158566340311,0.0254703554638834,0.2997455011701477,,0.7243261098183457,0.4357188598482635,False,False,,validation overfit / weak test generalization
mlp_small,20,target_trade,0.7590476190476191,0.4638089406001224,3.5912830380419236,3.479676728985089,0.11160630905683444,,,0.7590476190476191,0.4638089406001224,0.2952386784474967,0.2952386784474967,0.6763800160700612,0.4365303889758192,False,False,,validation overfit / weak test generalization
mlp_small_fs30,10,target_big_down,0.6945701357466063,0.3997279440342013,1.6097380876334777,1.3723335654382982,0.2374045221951795,,,0.6945701357466063,0.3997279440342013,0.294842191712405,0.294842191712405,0.652783284731514,0.4874042516969917,False,False,,validation overfit / weak test generalization
ElasticNet,10,target_ret,,,,,,1.4555559708725688e-16,-0.2941072965092502,1.4555559708725688e-16,-0.2941072965092502,0.2941072965092504,,0.5604185127360527,0.4960554265456656,False,False,,weak or unstable predictive evidence
LogisticRegressionStrongL2,20,target_ret,,,,,,0.3824502951114302,0.0892967436786518,0.3824502951114302,0.0892967436786518,0.2931535514327784,,0.6921154861207556,0.598857198746542,False,False,,validation overfit / weak test generalization
RidgeClassifier,20,target_ret,,,,,,0.3824502951114302,0.0892967436786518,0.3824502951114302,0.0892967436786518,0.2931535514327784,,0.6876724232573352,0.6385530658428725,False,False,,validation overfit / weak test generalization
GradientBoosting,20,target_clean_direction,0.7816558441558441,0.49078774975434,0.580256097496714,0.7924963198195532,-0.21224022232283912,,,0.7816558441558441,0.49078774975434,0.29086809440150413,0.29086809440150413,0.7145065892214683,0.4349734323017783,False,False,,validation overfit / weak test generalization
LightGBMRegularized,5,target_big_down,0.6398252184769039,0.3501984126984127,0.6234869013050127,0.6463085874341153,-0.022821686129102625,,,0.6398252184769039,0.3501984126984127,0.2896268057784912,0.2896268057784912,0.5103769504230764,0.4372775641460901,False,False,,weak or unstable predictive evidence
RandomForest,10,target_trade,0.6689598238855256,0.3817498658078368,0.6486779283686572,0.7189042853119458,-0.0702263569432886,,,0.6689598238855256,0.3817498658078368,0.28720995807768873,0.28720995807768873,0.580841196492836,0.4361410448061658,False,False,,validation overfit / weak test generalization
LightGBM,20,target_clean_direction,0.7743506493506493,0.4916475597772681,0.824635001864928,0.9690184180591984,-0.14438341619427042,,,0.7743506493506493,0.4916475597772681,0.28270308957338125,0.28270308957338125,0.723970758152414,0.4351256514160179,False,False,,validation overfit / weak test generalization
ExtraTrees,20,target_clean_direction,0.7698863636363635,0.4903373730756632,0.8033693598024887,0.776689947130613,0.02667941267187568,,,0.7698863636363635,0.4903373730756632,0.2795489905607003,0.2795489905607003,0.659248538152742,0.4542656038895428,False,False,,validation overfit / weak test generalization
mlp_tiny,10,target_trade,0.6576774903687397,0.381052066559313,1.9905958777621324,1.809473735817132,0.18112214194500043,,,0.6576774903687397,0.381052066559313,0.2766254238094267,0.2766254238094267,0.5811000634350071,0.3796814454864914,False,False,,validation overfit / weak test generalization
XGBoost,5,target_ret,,,,,,0.1816649959493781,-0.0947245895377715,0.1816649959493781,-0.0947245895377715,0.2763895854871496,,0.5280042678021251,0.4480333929651244,False,False,,weak or unstable predictive evidence
mlp_tiny,5,target_ret,,,,,,0.106956728068102,-0.168704704694565,0.106956728068102,-0.168704704694565,0.27566143276266697,,0.5327598279937896,0.4165644579934142,False,False,,weak or unstable predictive evidence
ExtraTreesDeep,5,target_big_down,0.6750936329588014,0.4011036706349206,0.6189908694437665,0.640955762626772,-0.02196489318300554,,,0.6750936329588014,0.4011036706349206,0.27398996232388084,0.27398996232388084,0.5734395904425622,0.4564124550678857,False,False,,validation overfit / weak test generalization
ExtraTrees,20,target_trade,0.7095238095238096,0.4374770361298224,0.7337705558655632,0.683593277624318,0.05017727824124518,,,0.7095238095238096,0.4374770361298224,0.27204677339398714,0.27204677339398714,0.659248538152742,0.4542656038895428,False,False,,validation overfit / weak test generalization
XGBoostRegularized,20,target_clean_direction,0.7816558441558442,0.5103177202751392,0.7025114928825321,0.9775052869231552,-0.2749937940406231,,,0.7816558441558442,0.5103177202751392,0.271338123880705,0.271338123880705,0.7417961594144882,0.4353679897401548,False,False,,validation overfit / weak test generalization
LightGBMRegularized,20,target_clean_direction,0.7727272727272727,0.5017196200458566,0.8022539605425034,0.9151802329689956,-0.11292627242649222,,,0.7727272727272727,0.5017196200458566,0.27100765268141613,0.27100765268141613,0.7243261098183457,0.4357188598482635,False,False,,validation overfit / weak test generalization
ExtraTreesDeep,20,target_clean_direction,0.7386363636363636,0.4691287258434327,0.8011402695966531,0.8356521362515004,-0.03451186665484729,,,0.7386363636363636,0.4691287258434327,0.26950763779293097,0.26950763779293097,0.6946835907693333,0.4315244644580829,False,False,,validation overfit / weak test generalization
RandomForestDeep,20,target_clean_direction,0.7467532467532467,0.4804290861447757,0.6642559912532572,0.8752944303385957,-0.21103843908533848,,,0.7467532467532467,0.4804290861447757,0.26632416060847103,0.26632416060847103,0.7061171094132181,0.44148046955079,False,False,,validation overfit / weak test generalization
HistGradientBoosting,5,target_big_down,0.637016229712859,0.371031746031746,0.6350570775676292,0.6952037335988851,-0.06014665603125591,,,0.637016229712859,0.371031746031746,0.265984483681113,0.265984483681113,0.5179130807743705,0.4357923609209597,False,False,,weak or unstable predictive evidence
ExtraTreesDeep,10,target_up,0.7108333333333333,0.4454715527676901,0.6486534430312082,0.7188105754640154,-0.07015713243280719,,,0.7108333333333333,0.4454715527676901,0.2653617805656432,0.2653617805656432,0.6241029136265633,0.4118509175195295,False,False,,validation overfit / weak test generalization
ExtraTreesDeep,10,target_big_up,0.7187339166237776,0.4581215101258438,0.657032285803394,0.830563182029356,-0.17353089622596196,,,0.7187339166237776,0.4581215101258438,0.2606124064979338,0.2606124064979338,0.6241029136265633,0.4118509175195295,False,False,,validation overfit / weak test generalization
RandomForestDeep,20,target_ret,,,,,,0.3655001273198561,0.1103779820205179,0.3655001273198561,0.1103779820205179,0.2551221452993382,,0.7061171094132181,0.44148046955079,False,False,,validation overfit / weak test generalization
RandomForest,20,target_clean_direction,0.7548701298701299,0.5005732066819523,0.6299966113631639,0.830571518343312,-0.20057490698014813,,,0.7548701298701299,0.5005732066819523,0.25429692318817765,0.25429692318817765,0.6905485160560216,0.4591650320091324,False,False,,validation overfit / weak test generalization
RandomForest,10,target_clean_direction,0.666334991708126,0.4148521505376344,0.6720228736731265,0.7833649323358665,-0.11134205866273994,,,0.666334991708126,0.4148521505376344,0.25148284117049163,0.25148284117049163,0.580841196492836,0.4361410448061658,False,False,,validation overfit / weak test generalization
ExtraTrees,20,target_up,0.6861001317523057,0.4378747289195051,0.7414154555692598,0.6769206040763314,0.06449485149292844,,,0.6861001317523057,0.4378747289195051,0.2482254028328006,0.2482254028328006,0.659248538152742,0.4542656038895428,False,False,,validation overfit / weak test generalization
ExtraTreesDeep,20,target_ret,,,,,,0.2620593134870177,0.0143062545040256,0.2620593134870177,0.0143062545040256,0.24775305898299213,,0.6946835907693333,0.4315244644580829,False,False,,validation overfit / weak test generalization
mlp_small_fs30,10,target_trade,0.7179416620803523,0.4719269994632314,1.3556401370923206,1.4283166785182415,-0.07267654142592095,,,0.7179416620803523,0.4719269994632314,0.24601466261712085,0.24601466261712085,0.652783284731514,0.4874042516969917,False,False,,validation overfit / weak test generalization
XGBoost,20,target_clean_direction,0.7601461038961039,0.5155584670815591,0.8255682457635349,0.9879425368306098,-0.1623742910670749,,,0.7601461038961039,0.5155584670815591,0.24458763681454487,0.24458763681454487,0.7302540784117754,0.4402180302081171,False,False,,validation overfit / weak test generalization
mlp_tiny,10,target_clean_direction,0.627860696517413,0.3841397849462366,1.5969384188292213,1.4467450409129248,0.1501933779162965,,,0.627860696517413,0.3841397849462366,0.24372091157117648,0.24372091157117648,0.5811000634350071,0.3796814454864914,False,False,,weak or unstable predictive evidence
mlp_tiny,10,target_big_down,0.5888817065287654,0.3458349527140821,0.8130688216325492,1.1073507394000717,-0.29428191776752244,,,0.5888817065287654,0.3458349527140821,0.24304675381468327,0.24304675381468327,0.5811000634350071,0.3796814454864914,False,False,,weak or unstable predictive evidence
RandomForestDeep,10,target_trade,0.666483214089158,0.4245840042941493,0.6482169885499387,0.7601193941220766,-0.11190240557213793,,,0.666483214089158,0.4245840042941493,0.24189920979500873,0.24189920979500873,0.5525795293218513,0.4231846057579524,False,False,,validation overfit / weak test generalization
XGBoostRegularized,10,target_up,0.6461111111111112,0.4056344228018047,0.6515153604604311,0.7374524697002084,-0.08593710923977727,,,0.6461111111111112,0.4056344228018047,0.24047668830930652,0.24047668830930652,0.5611839786779644,0.4187938846723131,False,False,,weak or unstable predictive evidence
mlp_small,10,target_clean_direction,0.6295190713101161,0.390994623655914,1.731145482100395,3.5489255921544776,-1.8177801100540825,,,0.6295190713101161,0.390994623655914,0.2385244476542021,0.2385244476542021,0.5512644628101167,0.4101703771365868,False,False,,weak or unstable predictive evidence
XGBoostRegularized,10,target_trade,0.6414419372592186,0.4037037037037037,0.6703364501080729,0.7812714522235892,-0.11093500211551632,,,0.6414419372592186,0.4037037037037037,0.23773823355551493,0.23773823355551493,0.5611839786779644,0.4187938846723131,False,False,,weak or unstable predictive evidence
mlp_tiny,20,target_big_up,0.6155429747812662,0.3779054352629253,3.2327364796263276,2.956232274857123,0.2765042047692048,,,0.6155429747812662,0.3779054352629253,0.23763753951834088,0.23763753951834088,0.6941003629941498,0.4066841650850878,False,False,,weak or unstable predictive evidence
XGBoostRegularized,5,target_big_down,0.6317103620474407,0.3940972222222222,0.5928141445022961,0.6323970457536418,-0.03958290125134567,,,0.6317103620474407,0.3940972222222222,0.23761313982521848,0.23761313982521848,0.5291271512800536,0.4588407670735495,False,False,,weak or unstable predictive evidence
RandomForestDeep,3,target_ret,,,,,,0.0757045088482628,-0.1617445870429163,0.0757045088482628,-0.1617445870429163,0.2374490958911791,,0.5001581163041711,0.485053609668385,False,False,,weak or unstable predictive evidence
RandomForestDeep,5,target_ret,,,,,,0.0472774408228689,-0.1892644385756521,0.0472774408228689,-0.1892644385756521,0.236541879398521,,0.4981436456781545,0.466947972154182,False,False,,weak or unstable predictive evidence
XGBoost,5,target_big_down,0.6179775280898878,0.3821924603174603,0.6267974368469018,0.650814108924818,-0.024016672077916135,,,0.6179775280898878,0.3821924603174603,0.23578506777242753,0.23578506777242753,0.5280042678021251,0.4480333929651244,False,False,,weak or unstable predictive evidence
GradientBoosting,20,target_ret,,,,,,0.3651240326060894,0.1342896073381206,0.3651240326060894,0.1342896073381206,0.2308344252679688,,0.7145065892214683,0.4349734323017783,False,False,,validation overfit / weak test generalization
RidgeClassifier,5,target_big_down,0.686641697877653,0.4560391865079365,0.6032021721215175,0.6732657433056569,-0.07006357118413942,,,0.686641697877653,0.4560391865079365,0.23060251136971643,0.23060251136971643,0.5996846229341923,0.4752406026166163,False,False,,validation overfit / weak test generalization
LogisticRegressionStrongL2,5,target_big_down,0.6844569288389513,0.4545510912698413,1.1127312564017129,0.9905599193534462,0.12217133704826666,,,0.6844569288389513,0.4545510912698413,0.22990583756910998,0.22990583756910998,0.5845909887088439,0.4732898777691721,False,False,,validation overfit / weak test generalization
RidgeClassifier,10,target_clean_direction,0.705804311774461,0.4776881720430107,0.6274607806515782,0.8329009370127808,-0.2054401563612026,,,0.705804311774461,0.4776881720430107,0.22811613973145034,0.22811613973145034,0.6093032928981269,0.5019666955662921,False,False,,validation overfit / weak test generalization
ElasticNet,5,target_big_down,0.6963171036204744,0.46875,1.2793229991361668,1.1012359916873884,0.17808700744877837,,,0.6963171036204744,0.46875,0.2275671036204744,0.2275671036204744,0.5802573248528965,0.4936190728703079,False,False,,validation overfit / weak test generalization
XGBoost,10,target_up,0.6394444444444445,0.4142731374491031,0.6702598367123889,0.7508278868903921,-0.08056805017800328,,,0.6394444444444445,0.4142731374491031,0.22517130699534138,0.22517130699534138,0.5444053588245549,0.4204321330862544,False,False,,weak or unstable predictive evidence
mlp_small,20,target_up,0.7091567852437417,0.4839903048858273,2.6024697083559554,2.634018762679135,-0.03154905432317978,,,0.7091567852437417,0.4839903048858273,0.22516648035791442,0.22516648035791442,0.6763800160700612,0.4365303889758192,False,False,,validation overfit / weak test generalization
ExtraTreesDeep,5,target_ret,,,,,,0.201622661660967,-0.0218570699040485,0.201622661660967,-0.0218570699040485,0.22347973156501552,,0.5734395904425622,0.4564124550678857,False,False,,validation overfit / weak test generalization
XGBoost,10,target_trade,0.6411667583929554,0.4203435319377348,0.6870857067095231,0.7914250956409958,-0.10433938893147277,,,0.6411667583929554,0.4203435319377348,0.22082322645522062,0.22082322645522062,0.5444053588245549,0.4204321330862544,False,False,,weak or unstable predictive evidence
XGBoostRegularized,5,target_ret,,,,,,0.1585740244180614,-0.0575996044450497,0.1585740244180614,-0.0575996044450497,0.2161736288631111,,0.5291271512800536,0.4588407670735495,False,False,,weak or unstable predictive evidence
RandomForestDeep,10,target_up,0.6447222222222222,0.4303950698800484,0.6543671701508498,0.7488962768413836,-0.09452910669053383,,,0.6447222222222222,0.4303950698800484,0.2143271523421738,0.2143271523421738,0.5525795293218513,0.4231846057579524,False,False,,weak or unstable predictive evidence
HistGradientBoosting,10,target_trade,0.6406164006604294,0.4263016639828234,0.7473279565529929,0.7945663092417045,-0.04723835268871157,,,0.6406164006604294,0.4263016639828234,0.21431473667760598,0.21431473667760598,0.5167423934784956,0.4168310618270104,False,False,,weak or unstable predictive evidence
LightGBMRegularized,10,target_up,0.63,0.4157587762737977,0.6754109880657144,0.7496152254861925,-0.0742042374204781,,,0.63,0.4157587762737977,0.2142412237262023,0.2142412237262023,0.5320023998659769,0.4210683029022893,False,False,,weak or unstable predictive evidence
mlp_small,10,target_trade,0.5624656026417172,0.3510466988727858,3.2923567356311567,3.3917487614053683,-0.09939202577421158,,,0.5624656026417172,0.3510466988727858,0.2114189037689314,0.2114189037689314,0.5512644628101167,0.4101703771365868,False,False,,weak or unstable predictive evidence
GradientBoosting,10,target_trade,0.6119977985690699,0.4022544283413848,0.6499154398934625,0.6678041909041611,-0.017888751010698645,,,0.6119977985690699,0.4022544283413848,0.20974337022768508,0.20974337022768508,0.5444485200153842,0.421427302381696,False,False,,weak or unstable predictive evidence
LightGBM,10,target_trade,0.6271326362135388,0.4187332259796028,0.7241190536726813,0.7739802036063542,-0.049861149933672966,,,0.6271326362135388,0.4187332259796028,0.208399410233936,0.208399410233936,0.5300725537080326,0.4165091912255295,False,False,,weak or unstable predictive evidence
LightGBMRegularized,10,target_trade,0.6186020913593836,0.4126140633387011,0.7060368020452116,0.7687647932992625,-0.06272799125405093,,,0.6186020913593836,0.4126140633387011,0.2059880280206825,0.2059880280206825,0.5320023998659769,0.4210683029022893,False,False,,weak or unstable predictive evidence
RidgeClassifier,3,target_ret,,,,,,0.208543175866867,0.0026534786895189,0.208543175866867,0.0026534786895189,0.2058896971773481,,0.5688823870401634,0.4723984718214687,False,False,,validation overfit / weak test generalization
LogisticRegressionStrongL2,3,target_ret,,,,,,0.208543175866867,0.0026534786895189,0.208543175866867,0.0026534786895189,0.2058896971773481,,0.5445623219607291,0.4723958262181938,False,False,,validation overfit / weak test generalization
mlp_tiny,10,target_up,0.6069444444444444,0.4037085946957192,1.825841024479858,1.3703936816261904,0.4554473428536676,,,0.6069444444444444,0.4037085946957192,0.20323584974872522,0.20323584974872522,0.5811000634350071,0.3796814454864914,False,False,,weak or unstable predictive evidence
RandomForestDeep,10,target_clean_direction,0.603648424543947,0.4009408602150538,0.7228082786384226,0.8578975610654431,-0.13508928242702056,,,0.603648424543947,0.4009408602150538,0.20270756432889314,0.20270756432889314,0.5525795293218513,0.4231846057579524,False,False,,weak or unstable predictive evidence
XGBoostRegularized,10,target_clean_direction,0.6325041459369818,0.4308467741935484,0.7220089325296991,0.8923535009983922,-0.17034456846869306,,,0.6325041459369818,0.4308467741935484,0.2016573717434334,0.2016573717434334,0.5611839786779644,0.4187938846723131,False,False,,weak or unstable predictive evidence
ExtraTreesDeep,3,target_ret,,,,,,0.19397335070402,-0.0065135074074287,0.19397335070402,-0.0065135074074287,0.2004868581114487,,0.5106076147616098,0.490364189344698,False,False,,weak or unstable predictive evidence
HistGradientBoosting,20,target_clean_direction,0.6968344155844155,0.4967245332459875,1.2060163429978654,0.9518808163614296,0.2541355266364358,,,0.6968344155844155,0.4967245332459875,0.20010988233842802,0.20010988233842802,0.6630351625712,0.4223656753515874,False,False,,validation overfit / weak test generalization
XGBoost,10,target_clean_direction,0.5956882255389718,0.3960349462365591,0.826917425365884,0.9217724038568484,-0.09485497849096447,,,0.5956882255389718,0.3960349462365591,0.19965327930241272,0.19965327930241272,0.5444053588245549,0.4204321330862544,False,False,,weak or unstable predictive evidence
LogisticRegressionStrongL2,10,target_clean_direction,0.6398009950248756,0.4403897849462366,1.6339634224102748,1.9340501104947072,-0.3000866880844324,,,0.6398009950248756,0.4403897849462366,0.19941121007863905,0.19941121007863905,0.5837005654499138,0.4667562602681269,False,False,,weak or unstable predictive evidence
LogisticRegression,5,target_big_down,0.681960049937578,0.4844990079365079,1.4704353486398556,1.2115732621051585,0.2588620865346971,,,0.681960049937578,0.4844990079365079,0.19746104200107006,0.19746104200107006,0.5635804550588884,0.4804733026591868,False,False,,validation overfit / weak test generalization
RandomForest,10,target_up,0.6758333333333333,0.4795311984153186,0.6428202937735888,0.6915661223035844,-0.04874582852999554,,,0.6758333333333333,0.4795311984153186,0.19630213491801468,0.19630213491801468,0.580841196492836,0.4361410448061658,False,False,,validation overfit / weak test generalization
mlp_small,20,target_big_up,0.5872362326299536,0.3913831197525409,4.240778404921095,4.488201259250442,-0.24742285432934708,,,0.5872362326299536,0.3913831197525409,0.1958531128774127,0.1958531128774127,0.6763800160700612,0.4365303889758192,False,False,,weak or unstable predictive evidence
GradientBoosting,10,target_up,0.61125,0.4169417849675361,0.6450400240656663,0.6365083391845698,0.008531684881096457,,,0.61125,0.4169417849675361,0.19430821503246387,0.19430821503246387,0.5444485200153842,0.421427302381696,False,False,,weak or unstable predictive evidence
HistGradientBoosting,3,target_big_down,0.5872235872235873,0.393457889529131,0.6513251636567253,0.6647705206423971,-0.01344535698567173,,,0.5872235872235873,0.393457889529131,0.19376569769445623,0.19376569769445623,0.5231470171316035,0.4587415294469714,False,False,,weak or unstable predictive evidence
LogisticRegression,20,target_ret,,,,,,0.3736117828804847,0.1802210775378145,0.3736117828804847,0.1802210775378145,0.1933907053426702,,0.6656901861560193,0.6440411280624673,False,False,,validation overfit / weak test generalization
LightGBM,10,target_up,0.6169444444444444,0.4278639815120502,0.728109407607357,0.7340916211386243,-0.005982213531267266,,,0.6169444444444444,0.4278639815120502,0.18908046293239422,0.18908046293239422,0.5300725537080326,0.4165091912255295,False,False,,weak or unstable predictive evidence
HistGradientBoosting,5,target_ret,,,,,,0.0841585482870561,-0.1013845325349234,0.0841585482870561,-0.1013845325349234,0.1855430808219795,,0.5179130807743705,0.4357923609209597,False,False,,weak or unstable predictive evidence
LogisticRegressionStrongL2,10,target_big_down,0.6851971557853911,0.5005182018396166,1.3369827934549507,1.1359710155347769,0.20101177792017388,,,0.6851971557853911,0.5005182018396166,0.1846789539457745,0.1846789539457745,0.5837005654499138,0.4667562602681269,False,False,,validation overfit / weak test generalization
ElasticNet,20,target_ret,,,,,,0.4635428919444149,0.2807225611709805,0.4635428919444149,0.2807225611709805,0.1828203307734344,,0.6878357396998861,0.6520359965727028,False,False,,validation overfit / weak test generalization
LightGBM,10,target_clean_direction,0.5867330016583747,0.404502688172043,0.904078886940947,0.8649895613951009,0.0390893255458461,,,0.5867330016583747,0.404502688172043,0.18223031348633173,0.18223031348633173,0.5300725537080326,0.4165091912255295,False,False,,weak or unstable predictive evidence
mlp_small_fs30,10,target_big_up,0.7617086978898611,0.5797566463871989,0.6070749801226631,1.0912765454022462,-0.484201565279583,,,0.7617086978898611,0.5797566463871989,0.18195205150266214,0.18195205150266214,0.652783284731514,0.4874042516969917,False,False,,validation overfit / weak test generalization
RandomForestDeep,5,target_big_down,0.5767790262172285,0.3949652777777778,0.6534458894333133,0.6751387050919243,-0.02169281565861103,,,0.5767790262172285,0.3949652777777778,0.18181374843945075,0.18181374843945075,0.4981436456781545,0.466947972154182,False,False,,weak or unstable predictive evidence
HistGradientBoosting,10,target_up,0.6161111111111112,0.4346318917134367,0.8448259281890809,0.7439283816822809,0.10089754650679994,,,0.6161111111111112,0.4346318917134367,0.18147921939767447,0.18147921939767447,0.5167423934784956,0.4168310618270104,False,False,,weak or unstable predictive evidence
HistGradientBoosting,3,target_ret,,,,,,0.096392975074697,-0.0836223565851072,0.096392975074697,-0.0836223565851072,0.1800153316598042,,0.5231470171316035,0.4587415294469714,False,False,,weak or unstable predictive evidence
mlp_small_fs30,10,target_up,0.6686111111111112,0.4888301969847033,1.73784770776126,1.044445101292999,0.693402606468261,,,0.6686111111111112,0.4888301969847033,0.17978091412640784,0.17978091412640784,0.652783284731514,0.4874042516969917,False,False,,validation overfit / weak test generalization
mlp_tiny,5,target_clean_direction,0.6057971014492755,0.4271159874608151,1.1264691997395395,1.1579350379025066,-0.03146583816296711,,,0.6057971014492755,0.4271159874608151,0.17868111398846037,0.17868111398846037,0.5327598279937896,0.4165644579934142,False,False,,weak or unstable predictive evidence
ExtraTreesDeep,5,target_clean_direction,0.6289855072463769,0.4517371995820272,0.7166802061517551,0.738712255965431,-0.022032049813675902,,,0.6289855072463769,0.4517371995820272,0.17724830766434974,0.17724830766434974,0.5734395904425622,0.4564124550678857,False,False,,weak or unstable predictive evidence
GradientBoosting,10,target_clean_direction,0.5854063018242123,0.4114247311827957,0.7510249195779801,0.7480760382594759,0.0029488813185042373,,,0.5854063018242123,0.4114247311827957,0.17398157064141656,0.17398157064141656,0.5444485200153842,0.421427302381696,False,False,,weak or unstable predictive evidence
LightGBM,10,target_ret,,,,,,0.0658385285750746,-0.1078921779205925,0.0658385285750746,-0.1078921779205925,0.1737307064956671,,0.5300725537080326,0.4165091912255295,False,False,,weak or unstable predictive evidence
LightGBM,5,target_ret,,,,,,0.1431069603960711,-0.0290298828722486,0.1431069603960711,-0.0290298828722486,0.17213684326831968,,0.5204398138141483,0.4281384859848807,False,True,ml_risk_budget_enhancement,"selected by strategy-layer utility, not pure prediction score"
ElasticNet,5,target_ret,,,,,,0.0,-0.1714869913030105,0.0,-0.1714869913030105,0.1714869913030105,,0.5802573248528965,0.4936190728703079,False,False,,weak or unstable predictive evidence
RidgeClassifier,5,target_up,0.7021103896103896,0.5307647515527951,0.617770737312001,0.7003045893213061,-0.08253385200930508,,,0.7021103896103896,0.5307647515527951,0.1713456380575945,0.1713456380575945,0.5996846229341923,0.4752406026166163,False,False,,validation overfit / weak test generalization
ElasticNet,5,target_up,0.6956168831168831,0.5294060559006211,1.09663380460945,1.1928857918852211,-0.09625198727577122,,,0.6956168831168831,0.5294060559006211,0.166210827216262,0.166210827216262,0.5802573248528965,0.4936190728703079,False,False,,validation overfit / weak test generalization
HistGradientBoosting,10,target_ret,,,,,,-0.0180751096667732,-0.1839024416547691,-0.0180751096667732,-0.1839024416547691,0.1658273319879959,,0.5167423934784956,0.4168310618270104,False,False,,weak or unstable predictive evidence
GradientBoosting,5,target_big_down,0.5447877652933832,0.380673363095238,0.6094269244338221,0.5718994916487053,0.03752743278511672,,,0.5447877652933832,0.380673363095238,0.16411440219814522,0.16411440219814522,0.4678265212265409,0.4269783209988572,False,False,,weak or unstable predictive evidence
LogisticRegressionStrongL2,5,target_up,0.6918290043290043,0.5278047360248447,0.973940257674157,1.0763722186162374,-0.1024319609420804,,,0.6918290043290043,0.5278047360248447,0.16402426830415962,0.16402426830415962,0.5845909887088439,0.4732898777691721,False,False,,validation overfit / weak test generalization
RidgeClassifier,20,target_big_down,0.7462488967343336,0.5833466135458167,0.7504728278639682,0.7435104496091696,0.006962378254798618,,,0.7462488967343336,0.5833466135458167,0.16290228318851685,0.16290228318851685,0.6876724232573352,0.6385530658428725,False,False,,validation overfit / weak test generalization
ExtraTreesDeep,20,target_big_up,0.5334534225424601,0.3711003093239062,0.795678983144497,0.936805083240583,-0.14112610009608595,,,0.5334534225424601,0.3711003093239062,0.1623531132185539,0.1623531132185539,0.6946835907693333,0.4315244644580829,False,False,,weak or unstable predictive evidence
mlp_tiny,10,target_ret,,,,,,0.1592970770151844,-0.0018840532566331,0.1592970770151844,-0.0018840532566331,0.1611811302718175,,0.5811000634350071,0.3796814454864914,False,False,,weak or unstable predictive evidence
mlp_small_fs30,1,target_ret,,,,,,0.1025917156174541,-0.0584298094923536,0.1025917156174541,-0.0584298094923536,0.16102152510980772,,0.5046042497788081,0.4964923286501886,False,False,,weak or unstable predictive evidence
RandomForestDeep,10,target_big_up,0.6111682964487904,0.4551212601050088,0.7581569624824753,0.8320493115255578,-0.0738923490430825,,,0.6111682964487904,0.4551212601050088,0.15604703634378164,0.15604703634378164,0.5525795293218513,0.4231846057579524,False,False,,weak or unstable predictive evidence
GradientBoosting,10,target_big_up,0.5948275862068965,0.4390365863821985,0.7305420105882918,0.7734808070866653,-0.04293879649837351,,,0.5948275862068965,0.4390365863821985,0.15579099982469796,0.15579099982469796,0.5444485200153842,0.421427302381696,False,False,,weak or unstable predictive evidence
HistGradientBoosting,1,target_ret,,,,,,0.1370208908646506,-0.0176626234486307,0.1370208908646506,-0.0176626234486307,0.1546835143132813,,0.4831403353768766,0.5140874833669957,False,False,,weak or unstable predictive evidence
mlp_small_fs30,10,target_clean_direction,0.7303482587064677,0.5756720430107527,2.162763264806532,1.0574422372452033,1.1053210275613286,,,0.7303482587064677,0.5756720430107527,0.154676215695715,0.154676215695715,0.652783284731514,0.4874042516969917,False,False,,validation overfit / weak test generalization
