strategy,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,calmar,win_rate,average_position,minimum_position,maximum_position,days_below_full_exposure,total_turnover,total_transaction_cost,buy_signal_count,sell_signal_count,hold_signal_count,win_rate_after_buy,successful_sell_count,failed_sell_count,missed_upside,avoided_downside,net_timing_contribution,excess_return_vs_buy_hold,annualized_excess_return,tracking_error,information_ratio,benchmark_total_return,benchmark_max_drawdown,benchmark_clone,avg_abs_position_gap_from_1,reduced_exposure_day_ratio,dataset_period
ml_bull_full_participation_enhancement,0.23489832699204283,0.5077494213848086,0.18112757201442167,2.4584581432929404,-0.07129994372538018,7.1213158784593595,0.5403225806451613,1.0,1.0,1.0,0,0.0,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.23489832699204283,-0.07129994372538018,True,0.0,0.0,2023H2
ml_bull_full_participation_enhancement,-0.2711751809833971,-0.4889994662238518,0.5690430533261754,-0.9079137759864007,-0.46062923838673897,-1.0615901585762855,0.5128205128205128,0.9984957264957265,0.984,1.0,11,0.03200000000000003,3.200000000000003e-05,0,0,0,,0,0,0.0005367545899611952,0.001313449493019035,0.0007446949030578398,0.0005609049437609315,0.0016039582527399595,0.0009357313274524636,1.714122639354984,-0.27173608592715803,-0.46104760078474205,False,0.0015042735042735055,0.09401709401709402,2024H1
ml_bull_full_participation_enhancement,0.4634498700341687,1.0869671562239276,0.3952355430861663,2.1413797948745987,-0.16271471376900515,6.680201999230505,0.576,0.9998720000000001,0.984,1.0,1,0.03200000000000003,3.200000000000003e-05,0,0,0,,0,0,0.000260204205565856,0.0,-0.000292204205565856,-0.0004214529296457936,-0.0005890836784207638,0.0003926455718455091,-1.5002937016504685,0.4638713229638145,-0.16271471376900504,True,0.0001280000000000001,0.008,2024H2
