strategy,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,calmar,win_rate,average_position,minimum_position,maximum_position,days_below_full_exposure,total_turnover,total_transaction_cost,buy_signal_count,sell_signal_count,hold_signal_count,win_rate_after_buy,successful_sell_count,failed_sell_count,missed_upside,avoided_downside,net_timing_contribution,excess_return_vs_buy_hold,annualized_excess_return,tracking_error,information_ratio,benchmark_total_return,benchmark_max_drawdown,benchmark_clone,avg_abs_position_gap_from_1,reduced_exposure_day_ratio,dataset_period
ml_big_up_plus_115,0.2132336217763824,0.45447975353107917,0.170078023746243,2.395226566024587,-0.06620122104985715,6.865126448178403,0.5403225806451613,0.9612338709677419,0.911,1.15,93,1.9339999999999988,0.0019339999999999989,0,0,0,,0,0,0.03757159131582078,0.019706971991985584,-0.019798619323835195,-0.02166470521566044,-0.03791915361977175,0.01387306288674078,-2.733293572539997,0.23489832699204283,-0.07129994372538018,False,0.05328225806451612,0.75,2023H2
ml_big_up_plus_115,-0.24705148338893612,-0.452176201562814,0.5201881760589073,-0.9109435456675419,-0.4303668338696375,-1.0506762277591837,0.5128205128205128,0.9139999999999999,0.914,0.914,117,0.08599999999999997,8.599999999999996e-05,0,0,0,,0,0,0.11929041432366196,0.13998323617314687,0.020606821849484914,0.02468460253822191,0.044383923983505914,0.04894472364338163,0.9068173375927839,-0.27173608592715803,-0.46104760078474205,False,0.08599999999999997,1.0,2024H1
ml_big_up_plus_115,0.43818862971683026,1.0198196341265446,0.373558408740712,2.1489842618945483,-0.15854649955896383,6.432306212773063,0.576,0.9327919999999998,0.911,0.99,125,0.6759999999999996,0.0006759999999999995,0,0,0,,0,0,0.08222076088976549,0.060988353857391944,-0.021908407032373543,-0.025682693246984245,-0.044167348577265085,0.02631429870686873,-1.6784543289286382,0.4638713229638145,-0.16271471376900504,False,0.067208,1.0,2024H2
